Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
43048,France,"A rare white wine from Saint-Émilion vineyards, this is seriously wood-aged, showing mature toast and almond flavors, with a citrusy edge. It has weight and richness, gradually revealing peach and apricot notes while merely hinting at acidity.",Blanc,90,29.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Fombrauge 2006 Blanc  (Bordeaux Blanc),Bordeaux-style White Blend,Château Fombrauge
112513,France,"With grapes from 40-year-old vines, this is a dense and concentrated wine. Yellow fruit as well as crisper citrus flavors give a balance between richness and freshness. It has high alcohol that shows in the light pepper edge although this doesn't detract from the fruitiness of the aftertaste. Drink from 2017.",Les Bernadats,89,25.0,Loire Valley,Pouilly-Fumé,,Roger Voss,@vossroger,Domaine Cédrick Bardin 2014 Les Bernadats  (Pouilly-Fumé),Sauvignon Blanc,Domaine Cédrick Bardin
112918,France,"Deep yellow in color. This has a somewhat closed nose with hints of hay, yellow fruit and honey. The fairly low acidity magnifies the full body, round midpalate and creamy texture. A well-integrated note of buttered toast nods to the use of some new oak. This wine is for hearty poultry and polenta dishes.",L'Etoile de Begude,87,,Languedoc-Roussillon,Limoux,,,,Domaine Begude 2008 L'Etoile de Begude Chardonnay (Limoux),Chardonnay,Domaine Begude
80910,France,"The great 2009 vintage in the Loire has produced a rich wine, the wood flavors balancing with the full black plum fruit. There is a toasty character that acts as a counterpoint. Along with the acidity, the flavors suggest a wine for aging over 2–3 years.",Thélème,90,40.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Pascal & Alain Lorieux 2009 Thélème  (Chinon),Cabernet Franc,Pascal & Alain Lorieux
119149,France,"Pale in color, this blend of every possible Provençal grape variety (including some whites) is classic, easygoing Provence rosé. It has wild raspberry fruit and crisp acidity. A tangy, tight mineral texture adds to its refreshing nature.",Domaine Vallon des Cigales,87,14.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Ravoire et Fils 2015 Domaine Vallon des Cigales Rosé (Côtes de Provence),Rosé,Ravoire et Fils
99942,France,"With its off dry character and richly spiced fruit, this is a wine with some weight and density. There is a good synergy between the tropical fruit and the dry spiciness. It is maturing well, and will be ready to drink at the end of 2014.",Les Princes Abbés,89,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaines Schlumberger 2011 Les Princes Abbés Gewurztraminer (Alsace),Gewürztraminer,Domaines Schlumberger
11894,France,"This single-vineyard wine is rich and crisply fruity. It has the bright, tight texture of the vintage, giving a tense character while retaining the lush, poised fruit of the vintage. It's delicious now and ready to drink.",Les Plantés,90,19.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Vignerons des Terres Secrètes 2014 Les Plantés  (Saint-Véran),Chardonnay,Vignerons des Terres Secrètes
56702,France,"Made from 50% Syrah, 40% Grenache and 10% Cinsault, this opens with ripe peach and red-berry aromas that are framed by mentholated herbal tones. The medium-weight palate offers a round mouthfeel and soft acidity, followed by a lightly pithy finish.",Le,87,18.0,Languedoc-Roussillon,Coteaux du Languedoc Pic Saint Loup,,Lauren Buzzeo,@laurbuzz,Château de Lancyre 2016 Le Rosé (Coteaux du Languedoc Pic Saint Loup),Rosé,Château de Lancyre
62542,France,"At the northern end of the Ladoix appellation, this small Premier Cru has produced a red-fruited wine shot through with acidity and spicy flavors. It is juicy, showing red cherries, raspberries bolstered with a layer of tannins. The wine is ready to drink, although it will age at least until 2023.",La Micaude Premier Cru,90,50.0,Burgundy,Ladoix,,Roger Voss,@vossroger,Capitain-Gagnerot 2013 La Micaude Premier Cru  (Ladoix),Pinot Noir,Capitain-Gagnerot
63748,France,"Light and fruity, this shows attractive red fruit, ample tannins and acidity. An earthy character to the wine is less pleasant.",Fief de la Haye,84,19.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château la Haye 2011 Fief de la Haye  (Saint-Estèphe),Bordeaux-style Red Blend,Château la Haye
127358,France,"88-90 Barrel sample. Density with an important structure, this wine is concentrated, with fresh plum flavors. There is a slight edge of greenness, bringing out acidity.",Le Petit Cheval Barrel sample,89,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Cheval Blanc 2009 Le Petit Cheval Barrel sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Cheval Blanc
82527,France,"This old domaine dating from the 16th century is run by one of the most famous families in Burgundy. It produces a ripe yet crisp Hautes Côtes de Nuits, with enough lively acidity to balance its rich yellow and citrus fruit. It will be ready to drink soon, certainly from late 2017.",Les Dames Huguette,87,37.0,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Domaine Guy & Yan Dufouleur 2015 Les Dames Huguette  (Bourgogne Hautes Côtes de Nuits),Chardonnay,Domaine Guy & Yan Dufouleur
85897,France,"Beautiful aromatics of lavender, kirsch, carnation and soft plum lead into a mouth full of cherry skins, delicate sweet spice and pepper. Chewy tannins present a gripping texture on the palate, followed by a long, wild fruit-flavored finish.",,89,23.0,Languedoc-Roussillon,Côtes du Roussillon Villages,,Lauren Buzzeo,@laurbuzz,Hecht & Bannier 2006 Red (Côtes du Roussillon Villages),Rhône-style Red Blend,Hecht & Bannier
32871,France,"Very fresh, very raspberry, this wine opens gently with sweetness and roundness. The tannins do come into play, but ever so gently, a counterpoint to the sweet, fine fruits that dominate this attractive, relatively early drinking wine.",Les Chouacheux Premier Cru,89,40.0,Burgundy,Beaune,,Roger Voss,@vossroger,Louis Jadot 2005 Les Chouacheux Premier Cru  (Beaune),Pinot Noir,Louis Jadot
94569,France,"This mature example of Costières de Nîmes should be consumed over the next six months or so for its appealing savory characters of leather and dried fruit. It's medium bodied, with a silky finish that should make it easy to pair with anything from chicken to lamb.",Red Note,85,18.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Domaine Fincham 2007 Red Note Grenache-Syrah (Costières de Nîmes),Grenache-Syrah,Domaine Fincham
68599,France,"Still very young with its tannins dominant, this will nevertheless be a richly fruity wine as it develops. The black fruits are all there, along with licorice and bitter chocolate. Final acidity brings a lift to the dense texture.",Château de Flore,90,,Southwest France,Cahors,,Roger Voss,@vossroger,Jean-Luc Baldès 2009 Château de Flore Malbec (Cahors),Malbec,Jean-Luc Baldès
126050,France,The high proportion of Mourvèdre (80%) in this Sénéclauze family wine gives it great richness and a fine perfumed character. It is has ripe apricot and pineapple fruits along with a strong pepper character. The mineral texture and fine acidity make this a great food wine.,,92,27.0,Provence,Bandol,,Roger Voss,@vossroger,Château Val d'Arenc 2016 Rosé (Bandol),Rosé,Château Val d'Arenc
27889,France,"Notes of burnt caramel, dried date, mocha and fresh savory herb like thyme and bay leaf complement the umami and rancio accents of mushroom and nut, creating a fantastic complexity to the nose and mouth of this aged Rivesaltes. Thick and viscous, it has a heavy character that's marked by prune, caramel sauce and roasted spice on the close.",Héritage du Temps,89,35.0,Languedoc-Roussillon,Rivesaltes,,Lauren Buzzeo,@laurbuzz,Laurent de Bescombes Singla 2003 Héritage du Temps White (Rivesaltes),White Blend,Laurent de Bescombes Singla
47709,France,"A terrific value, the 2013 Cuvée Tradition shows the sort of concentration and ripeness you'd only expect to find in much pricier bottlings. Black olive, cassis and cured meat notes deliver ample complexity, and the wine finishes long, with supple tannins.",Cuvée Tradition,92,15.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Mas des Bressades 2013 Cuvée Tradition Syrah-Grenache (Costières de Nîmes),Syrah-Grenache,Mas des Bressades
92644,France,"An obviously wood aged wine, giving more toast than fruit at this stage. It does have the weight to promise aging and the fruit to give a succulent feel. But with the heavy toast flavors, this potentially impressive wine will need several years to fill and round out.",Quintessence,91,35.0,Loire Valley,Saumur-Champigny,,Roger Voss,@vossroger,Château de Targé 2010 Quintessence  (Saumur-Champigny),Cabernet Franc,Château de Targé
123683,France,"With vines close to Pauillac, the estate offers an unusual blend with 50% Petit Verdot. Great butts and intense black fruits as well as an almost black color are the result. The wine is solid, structured and likely to need time to be ready to drink. Keep until 2021.",,90,45.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Balac 2014  Haut-Médoc,Bordeaux-style Red Blend,Château Balac
85988,France,"Smooth yet crisp, this has attractive acidity and strawberry fruit. It is poised and elegant, with just the right amount of acidity.",Classique,88,11.0,Provence,Coteaux d'Aix-en-Provence,,Roger Voss,@vossroger,Les Quatre Tours 2011 Classique Rosé (Coteaux d'Aix-en-Provence),Rosé,Les Quatre Tours
114134,France,"This warm-climate Sauvignon Blanc is soft and very fruity, with the merest hint of herbal character. Its juiciness, acidity and peach flavors are refreshing.",,86,16.0,France Other,Vin de France,,Roger Voss,@vossroger,Florent Descombe NV Sauvignon Blanc (Vin de France),Sauvignon Blanc,Florent Descombe
25575,France,"Mango aromas bring out the tropical character of this superripe wine. It is soft and creamy, maybe too much so, since it lacks a crisper edge. It is ready to drink.",Domaine de la Batie,85,28.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Georges Duboeuf 2015 Domaine de la Batie  (Saint-Véran),Chardonnay,Georges Duboeuf
52890,France,"Produced from organically grown grapes, this structured wine is complex and still very closed up, with dense tannins and dark fruit. Powerful with dark plum flavors, it is firmly textured and needs plenty of time for aging. Drink from 2020",,95,200.0,Burgundy,Charmes-Chambertin,,Roger Voss,@vossroger,Alex Gambal 2013  Charmes-Chambertin,Pinot Noir,Alex Gambal
79966,France,"Medium-intense aromas of black cherry and berry appear first, followed by lovely accents of orange blossom florals and sweet licorice spice. A touch of leather unfolds on the finish. Medium weight and balanced with approachable tannins and an easy-drinking structure.",,87,17.0,Languedoc-Roussillon,Minervois,,Lauren Buzzeo,@laurbuzz,Mas des Mas 2008 Red (Minervois),Rhône-style Red Blend,Mas des Mas
81927,France,"This impressive, ripe wine from the Venturi estate has fine, juicy black fruit flavors balanced by acidity and underlying firm tannins. Its concentrated berry flavors are complemented by wood aging, which adds mint flavors as well as toast. Age this wine further and drink from 2019.",,92,38.0,France Other,Corse,,Roger Voss,@vossroger,Clos Venturi 2015 Red (Corse),Red Blend,Clos Venturi
100887,France,"Produced from 25-year-old vines, the wine was aged in oak for 24 months. It is a concentrated wine that is ripely spicy, full of black fruits and tannins that are still very present. It is a dense wine that will develop well, impressively rich and still balanced. Drink this wine from 2019.",K-Lys,91,27.0,Southwest France,Cahors,,Roger Voss,@vossroger,Clos Troteligotte 2012 K-Lys Malbec (Cahors),Malbec,Clos Troteligotte
32916,France,"Made from a 50-50 blend of Merlot and Marselan, this budget-priced entrée to the wines of Domaine de la Mordorée features lovely spice and leather shadings and a wonderfully silky, medium-weight texture in the mouth. Let's hope that the Delorme brothers can expand this production without compromising quality.",Re:NAISSANCE Merlot-Marselan,88,13.0,Rhône Valley,Vin de Pays du Gard,,Joe Czerwinski,@JoeCz,Domaine de la Mordorée 2007 Re:NAISSANCE Merlot-Marselan Rosé (Vin de Pays du Gard),Rosé,Domaine de la Mordorée
20033,France,"Soft and creamy, this wine has a line of acidity that gives it great lift. Lime and ripe apples go with green plums to give both freshness and a tangy character. It's a wine to age a few months; drink from 2016.",,86,,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Domaine Perraud 2013  Saint-Véran,Chardonnay,Domaine Perraud
96318,France,"To me, this luxury cuvée loses a bit of its identity to oak and ripeness while remaining an excellent red wine. Delicious? You bet. It's dark and intense, marked by the vanilla and cedar notes that overlay cherry and cracked pepper. The tannins are supple to the point of creaminess, creating a lush, soft mouthfeel.",Epsilon,92,,Rhône Valley,Hermitage,,Joe Czerwinski,@JoeCz,Cave de Tain 2010 Epsilon  (Hermitage),Syrah,Cave de Tain
30043,France,"Tight and fruity, this is a crisp wine with considerable acidity. It has a fresh, crisp background, cut with a mineral texture and a stony, steely character. This wine, with its structure, needs to age; drink from 2017.",Vieilles Vignes,90,,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Jacques Simonin 2013 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,Jacques Simonin
74033,France,"This wine is tight and closed up. It does suggest plenty of fruit weight, hinting at toast and apple flavors that will come through over the next several years to give a rich wine. Drink from 2022.",Charmes Premier Cru,89,161.0,Burgundy,Meursault,,Roger Voss,@vossroger,Domaine Faiveley 2015 Charmes Premier Cru  (Meursault),Chardonnay,Domaine Faiveley
15992,France,This ripe organic wine has benefited from the fine 2016 vintage to give rich black fruit and plenty of firm tannins. At its heart are berry flavors and acidity. It will age well over the next few years. Drink from 2019.,Les Hauts de Lagarde,86,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Lagarde 2016 Les Hauts de Lagarde  (Bordeaux),Bordeaux-style Red Blend,Château de Lagarde
